groundtruth,dist_orig,dist_noisy,robustness_score
0.0,0.95460826,0.64973307,0.40050614
0.0,1.1233548,1.0435731,0.7145604
0.0,1.3205448,1.1801313,0.43052316
0.0,1.2320856,0.9803655,0.7669374
0.0,1.5088183,0.930999,0.61416364
0.0,1.324636,1.0018258,0.7256386
0.0,1.0273855,0.87808967,0.73094803
0.0,1.3707596,0.95306534,0.21307212
0.0,1.2334535,1.1148922,0.8352774
0.0,1.5749276,1.0727339,0.63753366
0.0,1.6017673,1.28352,0.67495644
0.0,1.2868869,1.0560921,0.26240128
0.0,1.2089653,1.1720674,0.9202478
0.0,1.5475533,0.48456922,0.58965695
0.0,1.5004666,1.047299,0.46880484
0.0,1.1777701,0.67501664,0.66442287
0.0,1.6693181,1.603539,0.72528076
0.0,1.599787,0.9983075,0.57176346
0.0,1.3989748,0.6658455,0.36578566
0.0,1.22906,0.8843995,0.3266371
0.0,1.4121153,0.5429577,0.24980617
0.0,1.6044805,1.0262233,0.71638215
0.0,1.5859425,1.1723258,0.71691
0.0,0.9769481,1.1918812,0.934106
0.0,1.7104374,1.1893562,0.72002256
0.0,1.5318098,1.1953617,0.37192118
0.0,1.4997699,1.1158901,0.62711483
0.0,1.2371835,1.440977,0.68899506
0.0,1.3954797,1.3914077,0.8921443
0.0,1.267738,1.2666911,0.9765262
0.0,1.3531309,1.0554801,0.23448169
0.0,1.5486484,0.56433994,0.21863115
0.0,1.7009767,1.6353273,0.97139716
0.0,1.242786,0.80274624,0.36843336
0.0,1.976287,1.2164696,0.5011642
0.0,1.4309517,1.2588682,0.5695557
0.0,1.9849578,1.242092,0.52785647
0.0,1.9877156,1.7884765,0.89226544
0.0,1.9822906,1.1652457,0.5142637
0.0,1.220306,1.1677049,0.94823945
0.0,1.3645896,1.4138082,0.6464653
0.0,1.424841,0.87178636,0.6946168
0.0,1.9790592,1.0056275,0.4123645
0.0,1.5015675,0.87891906,0.4213159
0.0,1.3949379,0.96431077,0.68219995
0.0,1.60498,1.0778048,0.43249768
0.0,1.9773314,1.5590894,0.70554626
0.0,1.3240929,1.0320778,0.53000784
0.0,1.2665398,1.104509,0.7970155
0.0,1.1902003,1.2039815,0.85049534
0.0,1.9785851,1.4521039,0.5845584
0.0,1.4323357,1.4339385,0.7102358
0.0,1.986066,1.728955,0.8663627
0.0,1.9760259,1.5481012,0.75658303
0.0,1.5871433,1.0519087,0.5151415
0.0,1.4466245,1.3848747,0.97142947
0.0,1.0695121,0.9682241,0.75391096
0.0,1.9698725,0.71990746,0.30525464
0.0,1.6890249,1.5076473,0.6193917
0.0,1.2932873,1.004287,0.7076087
0.0,1.136447,0.8349896,0.7597523
0.0,1.211129,1.199988,0.74991286
0.0,1.5061604,0.9988556,0.5575173
0.0,1.324101,0.9339396,0.7010611
0.0,1.6265626,1.0658206,0.6442535
