groundtruth,dist_orig,dist_noisy,robustness_score
1.0,0.044268925,0.92518073,0.62306386
1.0,0.029755682,0.3473674,0.87467146
1.0,0.020967321,0.2745948,0.79425615
1.0,0.012932433,0.501517,0.8240093
1.0,0.016403776,0.2177303,0.9306241
1.0,0.020741485,0.51762927,0.59095615
1.0,0.024609044,0.37493384,0.81277317
1.0,0.02330897,0.35470182,0.8013589
1.0,0.025400873,0.4979015,0.8782565
1.0,0.046405207,0.24037741,0.8269732
1.0,0.024199542,0.304069,0.8447516
1.0,0.018336378,0.40251127,0.84173405
1.0,0.021624183,0.6050385,0.8903601
1.0,0.02676394,0.67692244,0.7846719
1.0,0.040854782,0.37429792,0.7434217
1.0,0.11622674,1.0883926,0.68411493
1.0,0.21061152,0.51409113,0.8087647
1.0,0.02175437,0.6274132,0.7494124
1.0,0.024812026,0.34816378,0.66987634
1.0,0.035634853,0.20614627,0.78666914
1.0,0.15048683,0.94510317,0.683133
1.0,0.01193705,0.67314583,0.81879264
1.0,0.017995087,0.4516009,0.89381784
1.0,0.016539589,0.23872952,0.9476081
1.0,0.010951747,0.3269833,0.8611691
1.0,0.022897415,0.58738565,0.7648786
1.0,0.038272154,0.32427782,0.93335354
1.0,0.042416964,0.6182885,0.7254284
1.0,0.036910463,0.32502052,0.91876054
1.0,0.011761223,0.35553595,0.86049986
1.0,0.030719735,0.5084575,0.8547196
1.0,0.032380484,0.20050843,0.9552674
1.0,0.08863001,0.38352123,0.85654044
1.0,0.008274678,0.3998267,0.8826933
1.0,0.023186052,0.12476984,0.9561188
1.0,0.020209085,0.36423275,0.9497309
1.0,0.043230094,0.5729571,0.84369266
1.0,0.010303065,0.6492609,0.83744586
1.0,0.020175438,0.47624972,0.85787106
1.0,0.011333622,0.5580154,0.86477786
1.0,0.012839293,0.33015397,0.9366889
1.0,0.010438293,0.39255527,0.9299186
1.0,0.012066016,0.40022486,0.79018915
1.0,0.026615081,0.23534791,0.79607046
1.0,0.006331894,0.35096717,0.8554002
1.0,0.025709996,0.31123388,0.93963957
1.0,0.010302254,0.41501066,0.8149351
1.0,0.019611485,0.6657803,0.7836513
1.0,0.050288208,0.7590402,0.64455295
1.0,0.012066011,0.29835486,0.9625312
1.0,0.011002044,0.35960844,0.89751494
1.0,0.046327256,0.75601894,0.6115165
1.0,0.009694058,0.49037775,0.7540946
1.0,0.06883443,0.40714255,0.27952516
1.0,0.023610398,0.63305897,0.79713154
1.0,0.035652805,0.39298496,0.83238983
1.0,0.026717793,0.34137294,0.8500309
1.0,0.014600214,0.30028114,0.8040918
1.0,0.112039015,0.8007586,0.6042761
1.0,0.0926841,0.85921174,0.626577
1.0,0.059556954,0.594449,0.5890024
1.0,0.060851034,0.3288087,0.5114192
1.0,0.02458485,0.5402721,0.8161983
1.0,0.009907934,0.16898033,0.8622835
1.0,0.014883599,0.7486878,0.7985725
1.0,0.021738464,0.8372519,0.7653404
1.0,0.020354358,0.35591176,0.9426794
1.0,0.06941472,0.85845006,0.7253448
1.0,0.013771867,0.5757371,0.8348918
1.0,0.028900534,0.39424527,0.95344824
1.0,0.031355835,0.27069518,0.83658594
1.0,0.017558046,0.19514416,0.9674614
1.0,0.029906936,0.5141968,0.67410785
1.0,0.02877168,0.48035833,0.9257709
1.0,0.059721466,0.8386377,0.72805834
1.0,0.006667202,0.23240227,0.87765217
1.0,0.024276791,0.3517478,0.71845746
1.0,0.009937187,0.41269568,0.79487216
1.0,0.04185513,0.45278668,0.45986366
1.0,0.09281568,0.9644895,0.6756381
1.0,0.030166194,0.26180235,0.76954055
1.0,0.016492033,0.42517263,0.78510785
0.0,1.2532908,1.0600938,0.6895548
0.0,1.4438391,1.4232014,0.96063113
0.0,1.322314,0.91834533,0.76080304
0.0,1.9788041,1.4909865,0.68470585
0.0,1.5537666,1.5416666,0.90635026
0.0,1.9749504,1.7136005,0.83779526
0.0,1.3259903,1.1099718,0.7721266
0.0,1.062201,0.95458853,0.7736375
0.0,1.5034231,1.4190823,0.80512834
0.0,1.9865363,1.8640835,0.93759763
0.0,1.9806231,1.870972,0.91259265
0.0,1.3256695,1.1880213,0.9552822
0.0,1.4421326,1.3179117,0.9841517
0.0,1.9867582,1.9165682,0.94633645
0.0,1.9793291,1.5366076,0.6916967
0.0,1.9800123,1.8404862,0.8969759
0.0,1.5223491,1.4666885,0.81933296
0.0,1.9773009,1.5683236,0.7528589
0.0,1.3231016,1.4304327,0.7033518
0.0,1.3256695,1.1795565,0.86670005
0.0,1.2643098,1.342144,0.9824722
0.0,1.3045583,1.3512517,0.6239941
0.0,1.6429,1.5447768,0.94454134
0.0,1.2634083,1.154066,0.9198315
0.0,1.4394581,1.4750235,0.767166
0.0,1.4258233,1.0675695,0.8483171
0.0,1.9799424,1.2542913,0.6398123
0.0,1.9820993,1.5448673,0.753769
0.0,0.98663235,0.98069966,0.96405065
0.0,1.5855155,0.6159274,0.68664384
0.0,1.6652204,1.4778963,0.63195515
0.0,1.9803073,1.6617875,0.75840515
0.0,1.5225189,1.4686693,0.61530757
0.0,1.2774725,0.85676754,0.65231454
0.0,1.523467,1.2546891,0.38229436
0.0,1.0776224,0.7226371,0.7723239
0.0,1.979655,1.515348,0.6866431
0.0,1.287568,1.176802,0.9273922
0.0,1.2111752,0.92704135,0.71251434
0.0,1.2459309,0.86754715,0.78864276
0.0,1.3647159,1.2093531,0.87903535
0.0,1.1755456,0.9660256,0.72996676
0.0,1.3941984,0.9216367,0.70750874
0.0,1.9810644,1.9696115,0.98324203
0.0,1.9755145,1.699032,0.71749353
0.0,1.9758329,1.6071407,0.7283051
0.0,1.1856955,1.0950199,0.77648747
0.0,1.2484797,1.094397,0.7633661
0.0,1.56843,1.4105018,0.7502153
0.0,1.2464254,0.9837506,0.8504936
0.0,1.499051,1.4438971,0.81696886
0.0,1.3227671,1.1199101,0.88886225
0.0,1.2889276,1.0198919,0.624024
0.0,1.9823577,1.4171426,0.71233666
0.0,1.5034211,1.3589,0.75996906
0.0,1.4267536,1.2213858,0.4329815
0.0,1.3779352,1.2848208,0.79219234
0.0,1.2715344,0.9116608,0.8313966
0.0,1.2166756,0.939071,0.77463067
0.0,1.5529809,1.3599561,0.81415737
0.0,1.2441849,1.0709618,0.8728719
0.0,1.8318601,0.9329104,0.6336075
0.0,1.9794934,1.7763331,0.8055072
0.0,1.3682894,1.1980752,0.965552
0.0,1.5065246,1.4173299,0.91948766
0.0,1.7336576,1.2093219,0.6957042
0.0,1.6942049,1.183666,0.58617806
0.0,1.3375437,1.3781114,0.7521868
0.0,1.3942765,0.9338332,0.6052017
0.0,1.9817199,1.4237134,0.7042583
0.0,1.9885714,1.9070152,0.9572821
0.0,1.9833302,1.5610442,0.6926244
0.0,1.4414263,0.9058255,0.27057838
0.0,1.4728595,1.1779752,0.6699409
0.0,1.6543632,1.411804,0.7981872
0.0,1.1727625,1.0342804,0.68806267
0.0,1.39552,1.151962,0.7066574
0.0,1.5309161,1.0319624,0.7920599
0.0,1.3236103,1.2851043,0.7655841
0.0,1.1819566,0.85439014,0.4656945
0.0,1.595048,1.450989,0.5675397
0.0,1.9862989,1.8726104,0.9311736
0.0,1.2738987,0.9711179,0.7638482
0.0,1.9849309,1.4813436,0.6724106
0.0,1.975559,1.72442,0.80572146
0.0,1.5415674,1.2651497,0.9412038
0.0,1.0574701,1.2348392,0.59552246
0.0,1.3925174,1.2183484,0.8874815
0.0,1.6175015,1.3716481,0.82090956
0.0,1.5172782,1.358358,0.7672795
0.0,1.9865361,1.8529978,0.9092965
0.0,1.6722438,1.2114066,0.70933306
0.0,1.6451418,1.7622554,0.91288626
0.0,1.2635508,1.2133442,0.84832364
0.0,1.3246359,1.1001358,0.86914957
0.0,1.0873725,1.0661626,0.889308
0.0,1.5555618,1.3186259,0.90186137
0.0,1.4223168,0.7373354,0.2442694
0.0,1.368635,0.8616628,0.7853441
0.0,1.3002042,1.276979,0.6298441
0.0,1.4021461,1.4084182,0.60694116
0.0,1.1737595,1.134723,0.82270646
0.0,1.3215259,1.2493598,0.8414744
0.0,1.9735186,1.5541375,0.7018781
0.0,1.2486687,1.2254436,0.9498671
0.0,1.9769071,1.2546262,0.547647
0.0,1.3246905,1.0660598,0.8064999
0.0,1.2661214,1.4108024,0.5690267
0.0,1.4614658,1.3621614,0.8439024
0.0,1.4394253,1.1171635,0.7033514
0.0,1.5390682,1.457922,0.7828591
0.0,1.2460161,1.2174925,0.844073
0.0,1.5373052,1.278813,0.93314606
0.0,1.9799291,1.2765576,0.5986253
0.0,1.3263285,1.1476653,0.82778835
0.0,1.1568398,0.90904856,0.7146399
0.0,1.981065,1.7342645,0.8541498
0.0,1.3714993,0.80045897,0.65708697
0.0,1.0127441,1.0473533,0.63894814
0.0,1.9816144,1.8605639,0.92388105
0.0,1.2394812,1.575844,0.5989593
0.0,1.1922697,1.1665654,0.73083615
0.0,1.5218084,1.3948344,0.56871843
0.0,0.9042581,0.66905874,0.6138921
0.0,1.323906,1.0777754,0.8524985
0.0,1.9720227,1.0628328,0.46050695
0.0,1.6009632,1.4530368,0.7018093
0.0,1.0003028,0.5098583,0.47610617
0.0,1.9731877,1.3188562,0.55897117
0.0,1.2026844,0.95427215,0.9225207
0.0,1.3314576,1.1000814,0.95023227
0.0,1.3246242,1.2849361,0.9191201
0.0,1.3613973,1.0397657,0.8508941
0.0,1.9821352,1.1725241,0.52652234
0.0,1.8328309,0.6350466,0.49429837
0.0,1.2122406,1.4648594,0.6971735
0.0,1.3722268,1.2464964,0.73060083
0.0,1.2357652,1.2573225,0.61836714
0.0,1.2737375,0.99385136,0.8298588
0.0,1.6562673,1.5193434,0.897491
0.0,1.981081,1.6468238,0.8405383
0.0,1.5502874,1.2057157,0.7565223
0.0,1.4401351,1.4331827,0.9380414
0.0,1.1435606,1.2483107,0.81650156
0.0,1.986868,1.3198344,0.6232551
0.0,1.5355073,1.1415185,0.746967
0.0,1.9819697,1.3773732,0.5793796
0.0,1.2484812,1.0434164,0.6299057
0.0,1.2651683,1.2731031,0.84117514
0.0,1.2736304,1.2375509,0.8832822
0.0,1.3250576,1.2131387,0.8518304
0.0,1.9781035,1.4574975,0.67172146
0.0,1.5494671,1.2096293,0.76025295
0.0,0.95100635,0.8535917,0.7534567
0.0,1.9761508,1.6635603,0.8186269
0.0,1.5803858,1.2254969,0.6409205
0.0,1.5132838,1.4187807,0.7628718
0.0,1.2472279,0.9546862,0.7585182
0.0,0.95460856,0.87403333,0.77237636
0.0,1.1233549,0.8563653,0.70978796
0.0,1.3205448,1.200582,0.38050133
0.0,1.2320856,1.3673201,0.94177425
0.0,1.5088183,1.2327148,0.777789
0.0,1.324636,1.0469792,0.8929524
0.0,1.0273855,1.1672862,0.8692262
0.0,1.3707597,0.79655236,0.23227432
0.0,1.2334534,1.3163725,0.9654553
0.0,1.5749276,1.1073647,0.63449883
0.0,1.6017674,1.4026358,0.696406
0.0,1.2868868,1.1823782,0.6747115
0.0,1.2089653,1.1986127,0.90139306
0.0,1.5475533,0.88420993,0.72248775
0.0,1.5004666,1.0390182,0.5751801
0.0,1.1777701,0.8569729,0.72492576
0.0,1.669318,1.7956946,0.9109442
0.0,1.599787,1.3284475,0.67584884
0.0,1.3989748,0.9167486,0.5247339
0.0,1.22906,0.98421127,0.42366996
0.0,1.4121152,0.5658069,0.34137473
0.0,1.6044805,1.0800506,0.62884724
0.0,1.5859423,1.4080179,0.839959
0.0,0.9769481,1.6353681,0.6051612
0.0,1.7104374,1.5337265,0.90747935
0.0,1.5318098,1.3061162,0.576686
0.0,1.4997698,1.127002,0.69478977
0.0,1.2371833,0.59551,0.44427782
0.0,1.3954798,1.3218973,0.94096553
0.0,1.267738,1.3007884,0.9222598
0.0,1.3531309,1.2475193,0.6969639
0.0,1.5486484,1.1136545,0.6995836
0.0,1.7009767,1.6658934,0.9863809
0.0,1.2427862,0.8552037,0.6336316
0.0,1.976287,1.5483439,0.76091075
0.0,1.4309518,1.1170882,0.33478904
0.0,1.9849578,1.2513498,0.56550276
0.0,1.9877156,1.7983818,0.87583685
0.0,1.9822906,1.8066357,0.8383181
0.0,1.2203062,1.2793219,0.8775866
0.0,1.3645895,1.2996912,0.70279765
0.0,1.4248412,1.1232255,0.8121899
0.0,1.9790592,1.42014,0.61331344
0.0,1.5015674,1.5029225,0.8274412
0.0,1.394938,1.2966597,0.9033823
0.0,1.60498,1.4099627,0.75455433
0.0,1.9773314,1.7292535,0.7873067
0.0,1.3240929,1.1568375,0.77853334
0.0,1.2665398,1.0688151,0.81473017
0.0,1.1902003,1.0877728,0.87041765
0.0,1.978585,1.2815278,0.5956669
0.0,1.4323359,1.4277526,0.8072848
0.0,1.986066,1.8140098,0.8994281
0.0,1.9760259,1.6559544,0.7782831
0.0,1.5871434,1.5923572,0.8515233
0.0,1.4466244,1.0689343,0.9464064
0.0,1.0695121,0.98544616,0.82149214
0.0,1.9698725,0.9274328,0.4026691
0.0,1.6890249,1.4541847,0.66744596
0.0,1.2932874,1.2118536,0.6571297
0.0,1.136447,0.7785696,0.7746128
0.0,1.211129,0.9461038,0.93094164
0.0,1.5061604,1.2043854,0.5800403
0.0,1.324101,1.3987384,0.96512175
0.0,1.6265625,0.96327883,0.6628188
0.0,1.9867458,1.9252583,0.96955025
0.0,1.2152327,1.1934903,0.7595558
0.0,1.510991,1.2124134,0.5390115
0.0,1.4273546,1.0341499,0.7291113
0.0,1.3868084,0.9868493,0.5645109
0.0,1.2508264,1.2881806,0.9391341
0.0,1.2994982,0.93889505,0.66063595
0.0,1.3261304,1.31971,0.9538435
0.0,1.2292911,1.2376889,0.9683033
0.0,1.2608597,1.2526547,0.936973
0.0,1.9818506,1.7177767,0.8202779
0.0,1.317585,1.2662736,0.9513366
0.0,1.0788125,1.0254645,0.9086921
0.0,1.4418294,1.2909273,0.9750987
0.0,1.1825324,1.1498967,0.9150287
0.0,1.9860883,1.6149458,0.79398483
0.0,1.1943717,0.8598198,0.6283588
0.0,1.2591095,1.2073952,0.96960086
0.0,1.3636438,1.5170875,0.8286344
0.0,1.3187308,1.2315793,0.7529381
0.0,1.6144927,1.5130327,0.87319535
0.0,1.3251033,1.0737212,0.71866375
0.0,1.6153404,0.8443878,0.49751687
0.0,1.4269707,1.4237362,0.35798177
0.0,1.9706321,1.4330091,0.6303711
0.0,1.1682885,1.246276,0.8483118
0.0,1.1782486,1.3642232,0.8533704
