groundtruth,dist_orig,dist_noisy,robustness_score
1.0,0.021859037,0.016739346,0.99990624
1.0,0.017411416,0.018928517,0.99997234
1.0,0.018606685,0.01943146,0.9999722
1.0,0.029501561,0.036957547,0.9999619
1.0,0.005406382,0.010197056,0.99987507
1.0,0.010400273,0.0093083605,0.99993944
1.0,0.0060125897,0.009768084,0.9999158
1.0,0.008662317,0.015811276,0.9999526
1.0,0.004257904,0.012464969,0.9999716
1.0,0.007848658,0.014750309,0.9999691
1.0,0.0040175966,0.003680116,0.9999634
1.0,0.005070567,0.0077519147,0.9999861
1.0,0.0103411265,0.01328988,0.9999728
1.0,0.0036328477,0.0044588693,0.9999887
1.0,0.0056599695,0.007860089,0.9999683
1.0,0.009659981,0.020917667,0.9999507
1.0,0.008120181,1.9974695,0.002593398
1.0,0.0027986928,0.003415584,0.9999622
1.0,0.006864392,0.011951278,0.99994713
1.0,0.0046756193,0.013189527,0.99994063
1.0,0.010404659,0.011838584,0.99997914
1.0,0.01083754,0.015119931,0.9999423
1.0,0.0077365385,0.008908247,0.999959
1.0,0.0069833323,0.011766957,0.9999463
0.0,1.3646075,1.3535271,0.99992394
0.0,1.4407915,1.4492323,0.99996334
0.0,1.5074601,1.413655,0.9954667
0.0,1.9983221,1.9986742,0.99996597
0.0,1.4941788,1.4567734,0.99923193
0.0,1.9986056,1.9987868,0.99991846
0.0,1.506258,1.4669747,0.99915093
0.0,1.51181,1.5154281,0.9979571
0.0,1.3245984,1.4128661,0.99627566
0.0,1.998647,1.9986956,0.99998784
0.0,1.9985054,1.9985937,0.9999931
0.0,1.5064175,1.4522891,0.9984286
0.0,1.5654277,1.5676272,0.9999337
0.0,1.9986242,1.9990195,0.99994975
0.0,1.9981769,1.9985458,0.9999667
0.0,1.9982654,1.9972996,0.99845827
0.0,1.5250788,1.4694,0.9981285
0.0,1.9986554,1.9989483,0.9999471
0.0,1.4334818,1.4324096,0.99842924
0.0,1.5064175,1.3879561,0.9926799
0.0,1.401906,1.386747,0.9998815
0.0,1.3336415,1.2324566,0.9953612
0.0,1.6834823,1.6927123,0.99738145
0.0,1.4033041,1.3848928,0.9997741
0.0,1.539792,1.5539969,0.9997996
0.0,1.0407339,1.0211314,0.9884525
0.0,1.9985126,1.9984059,0.99998975
0.0,1.9989252,1.9994197,0.9998896
0.0,1.1636524,1.1657314,0.9999
0.0,1.5636168,1.6040242,0.99892807
0.0,1.4189265,1.4394934,0.9987581
0.0,1.9979657,1.9983257,0.9998985
0.0,1.6440321,1.5854802,0.99752
0.0,1.3027812,1.3526996,0.9987986
0.0,1.2975557,1.3372936,0.999287
0.0,1.5014105,1.4904618,0.99983454
0.0,1.9980264,1.9981602,0.9999651
0.0,1.5853903,1.5765777,0.99931735
0.0,1.3690557,1.2384225,0.99225473
0.0,1.4396282,1.4240482,0.9998803
0.0,1.4823052,1.4836043,0.9986787
0.0,1.2951092,1.2599481,0.9992037
0.0,1.3142102,1.3214089,0.9954698
0.0,1.9990374,1.9993279,0.9999245
0.0,1.998449,1.9985639,0.9999869
0.0,1.9985664,1.9986538,0.9999949
0.0,1.3524988,1.1810036,0.9884494
0.0,1.4382056,1.4219484,0.9998634
0.0,1.6553199,1.6653591,0.99532104
0.0,1.0425057,1.0945402,0.9920502
0.0,1.2471279,1.247314,0.9997706
0.0,1.506432,1.406043,0.9947895
0.0,1.5858896,1.3259223,0.96409273
0.0,1.998333,1.9986768,0.9999508
0.0,1.3246018,1.4216751,0.9954848
0.0,1.4855912,1.4524769,0.99939847
0.0,1.4707872,1.3879415,0.9964324
0.0,1.2489835,1.1979125,0.998907
0.0,1.3683857,1.236153,0.9922305
0.0,1.568123,1.5473125,0.99969923
0.0,1.4171315,1.4093994,0.9947329
0.0,1.3680131,1.366214,0.99973196
0.0,1.998347,1.9971719,0.998474
0.0,1.2755531,1.2222478,0.9987692
0.0,1.3123542,1.3094949,0.99875796
0.0,1.6115221,1.6144446,0.99981916
0.0,1.7301749,1.7285689,0.99100953
0.0,1.3589088,1.3330182,0.99966925
0.0,1.3251562,1.3783817,0.9984969
0.0,1.9982334,1.9990705,0.99975616
0.0,1.9985967,1.9989712,0.99995524
0.0,1.9983294,1.9987278,0.9999732
0.0,1.4780192,1.426033,0.99871695
0.0,1.3701531,1.4006935,0.99220276
0.0,1.4298817,1.4378161,0.99975944
0.0,1.3494632,1.2901589,0.9984385
0.0,1.5356356,1.6778997,0.9859864
0.0,1.5199376,1.5308185,0.99992573
0.0,1.5072492,1.4025947,0.9942988
0.0,1.5321624,1.4130906,0.9916127
0.0,1.2650571,1.4011817,0.99165183
0.0,1.9987352,1.9989303,0.99999005
0.0,1.4020861,1.3900099,0.99987465
0.0,1.9984099,1.9985377,0.9999895
0.0,1.9989336,1.9990418,0.99998784
0.0,1.51435,1.5296663,0.9987323
0.0,1.6091383,1.4872727,0.98978484
0.0,1.2987446,1.2827792,0.9998586
0.0,1.4576741,1.4673575,0.9999475
0.0,1.4708891,1.3807607,0.9958431
0.0,1.998647,1.9988418,0.9999889
0.0,1.4649686,1.477146,0.99991786
0.0,1.3191956,1.4633548,0.98983884
0.0,1.3965126,1.376749,0.99976516
0.0,1.5071648,1.4612609,0.9987615
0.0,1.4997944,1.4838681,0.9998551
0.0,1.6133513,1.615538,0.9998234
0.0,1.4867796,1.4525797,0.9993677
0.0,1.6045209,1.6473675,0.989016
0.0,1.3368845,1.2384953,0.99534684
0.0,1.6070865,1.797932,0.96600413
0.0,1.295064,1.2535343,0.99923795
0.0,1.5070413,1.4666407,0.99911994
0.0,1.9988643,1.998916,0.9999863
0.0,1.4023247,1.3883266,0.9998974
0.0,1.998438,1.9991251,0.99989647
0.0,1.5062996,1.4154235,0.9956707
0.0,1.435866,1.4402891,0.98894995
0.0,1.333094,1.3347158,0.9999848
0.0,1.4445902,1.4509712,0.999944
0.0,1.363001,1.3615414,0.99217176
0.0,1.3600731,1.3478975,0.9998908
0.0,1.5333041,1.484757,0.9987869
0.0,1.9983673,1.9988561,0.99994206
0.0,1.5065751,1.4675868,0.9992293
0.0,1.3971677,1.343627,0.99825037
0.0,1.9986587,1.9991997,0.9998867
0.0,1.4811572,1.4891694,0.9999315
0.0,1.5757177,1.4635043,0.9922581
0.0,1.9986515,1.9992853,0.99990857
0.0,1.7254299,1.7201524,0.98980695
0.0,1.3513225,1.2915748,0.99843526
0.0,1.6445092,1.5869062,0.9975014
0.0,1.459873,1.4671255,0.99995124
0.0,1.5057588,1.4744307,0.99946463
0.0,1.9985576,1.9989773,0.9999448
0.0,1.3603045,1.3520437,0.9999081
0.0,1.3599815,1.3671889,0.9991671
0.0,1.9983994,1.9985992,0.99983674
0.0,1.3824446,1.3651142,0.99983823
0.0,1.5938617,1.587839,0.9999444
0.0,1.5047383,1.4704812,0.99939024
0.0,1.6335324,1.6196315,0.99986255
0.0,1.9986324,1.9987957,0.99982727
0.0,1.3708473,1.3666661,0.9999075
0.0,1.2888049,1.1466473,0.99137557
0.0,1.4700012,1.3889768,0.9964121
0.0,1.5042474,1.4969721,0.9999013
0.0,1.2497247,1.1977837,0.99889255
0.0,1.4133615,1.4329393,0.9998089
0.0,1.9983597,1.998803,0.99989665
0.0,1.6084685,1.5918204,0.9920167
0.0,1.5289254,1.4985043,0.9994485
0.0,1.4002345,1.3414866,0.99828064
0.0,1.9984751,1.998847,0.9999691
0.0,1.2707593,1.279598,0.9999553
0.0,1.9985783,1.998678,0.999828
0.0,1.2187701,1.0983616,0.99451417
0.0,1.3417964,1.4051657,0.99806046
0.0,1.509056,1.3589387,0.98834634
0.0,1.5063958,1.416646,0.9956825
0.0,1.9985332,1.9988047,0.9999833
0.0,1.5675378,1.5467257,0.99970937
0.0,1.1058029,1.10714,0.98587817
0.0,1.9986858,1.9990351,0.9998983
0.0,1.678595,1.63445,0.9983701
0.0,1.7335587,1.735309,0.9956581
0.0,1.4407468,1.4262253,0.9998716
0.0,1.3421335,1.1059004,0.97658783
0.0,1.1670758,1.1421181,0.99981093
0.0,1.5218325,1.561559,0.98525345
0.0,1.2224637,1.1881052,0.9995458
0.0,1.3253306,1.3615085,0.9990786
0.0,1.507165,1.4769089,0.9994286
0.0,1.318745,1.310944,0.99993193
0.0,0.8262885,0.8241827,0.9986396
0.0,1.2233939,1.1861997,0.9995264
0.0,1.4350601,1.5216322,0.9958595
0.0,1.3649073,1.3547845,0.99994814
0.0,1.5424266,1.5074167,0.99931216
0.0,1.4018354,1.3951416,0.99996424
0.0,1.3090321,1.2913747,0.9879223
0.0,1.3254282,1.4145464,0.9959092
0.0,1.31059,1.2806927,0.9993824
0.0,1.5883536,1.5601697,0.9995072
0.0,1.3635314,1.3525345,0.9999496
0.0,1.065589,1.0728098,0.9988059
0.0,1.363684,1.2783809,0.99679554
0.0,1.5610424,1.5706357,0.9920261
0.0,1.2326349,1.2726333,0.99935114
0.0,1.2467577,1.328704,0.997047
0.0,1.2461132,1.2639967,0.96592224
0.0,1.3030866,1.3259592,0.999822
0.0,1.3533385,1.3916837,0.9962733
0.0,1.3204087,1.3542889,0.9993765
0.0,1.3609262,1.4504426,0.9956789
0.0,1.5547404,1.5437165,0.9999128
0.0,1.4016716,1.3879162,0.99988157
0.0,1.5007546,0.9767932,0.88950485
0.0,1.271187,1.2792214,0.9999541
0.0,1.4252115,1.4269925,0.9998835
0.0,1.3934019,1.3690583,0.99186105
0.0,1.9991783,1.999294,0.99995625
0.0,1.0491809,1.2745342,0.9809451
0.0,1.9985114,1.9986762,0.99994445
0.0,1.998575,1.9988415,0.9999813
0.0,1.9991211,1.9995828,0.99985266
0.0,1.3630004,1.2368726,0.99284565
0.0,1.7289088,1.5786879,0.98276854
0.0,1.5428411,1.5304581,0.99988437
0.0,1.9984853,1.9966828,0.9989239
0.0,1.3218315,1.376852,0.99846405
0.0,1.3134415,1.3005985,0.99976116
0.0,1.3478726,1.3346937,0.996662
0.0,1.9985853,1.9988605,0.9999478
0.0,1.5062182,1.4214327,0.99625766
0.0,1.4008162,1.3881227,0.99990535
0.0,1.2637268,1.2063682,0.99880093
0.0,1.9984014,1.9990027,0.99993867
0.0,1.4888304,1.6044276,0.99229854
0.0,1.9985577,1.9987417,0.9999903
0.0,1.9989319,1.9991364,0.9999812
0.0,1.2454258,1.3269687,0.9969313
0.0,1.6774465,1.583016,0.99312365
0.0,1.3977432,1.3825804,0.9998562
0.0,1.9985374,1.9989327,0.99996144
0.0,1.5944661,1.4920137,0.99357426
0.0,1.4296983,1.0330387,0.9357424
0.0,1.328801,1.2982469,0.9994544
0.0,1.3818593,1.3645492,0.99981904
0.0,1.3211247,1.3537008,0.99946856
0.0,1.5071229,1.491181,0.99984974
0.0,1.2949368,1.4215537,0.992623
0.0,1.9986529,1.9988953,0.9999828
0.0,1.3828021,1.3653616,0.9998089
0.0,1.6446451,1.5853893,0.9975166
0.0,1.7067713,1.7187749,0.9953301
0.0,1.5295095,1.5417752,0.9872339
0.0,1.4016862,1.3961029,0.9999529
0.0,1.3258451,1.3088893,0.9999027
0.0,1.5064535,1.4961284,0.9999355
0.0,1.3635662,1.2373658,0.99284726
0.0,1.4014523,1.3848393,0.99985874
0.0,1.9985499,1.9988077,0.99992436
0.0,1.2027233,1.1465834,0.99871016
0.0,1.3981488,1.382494,0.99986905
0.0,1.5745639,1.5802214,0.99976337
0.0,1.2662393,1.207269,0.99879587
0.0,1.9985303,1.9987977,0.99997735
0.0,1.3435167,1.5678419,0.9733484
0.0,1.4024966,1.3880645,0.9998801
0.0,1.7290187,1.5821421,0.9827955
0.0,1.5053972,1.3999479,0.99426305
0.0,1.687983,1.628423,0.99737155
0.0,1.5065132,1.4643512,0.9990772
0.0,1.5617787,1.433528,0.990693
0.0,1.4840862,1.4515916,0.99939895
0.0,1.9990331,1.9995116,0.9998437
0.0,1.7019047,1.6809279,0.9995912
0.0,1.702524,1.6820126,0.99958843
